date,direction,correspondent,repository,first_line
[1 Nov],to,SBP,NYPL(B),"in SBP to Frederica Lockes. How"
[1 Nov],from,Horace Walpole,NYPL(B),"I have compassion for you and story to"
1 Nov,to,SBP,BM(Bar),[?]
2 Nov,from,Raoul Walpole [?],NYPL(B),[?]
5-6 Nov,from,SBP,NYPL(B),"to provide beside my dearest Fanny to tell"
15 Nov-4 Dec,from,SBP,NYPL(B),"On Tuesday last Nov. 9th having hastily"
18 Nov,from,SBP,BM(Bar),"by Jul they was concluded Monday night"
17 Nov,to,SBP,BM(Bar),"before I now your last kind letter & affecting"
18 Nov,to,Rosette (Rose) Burney,NYPL(B),"God you then my dear Rosette be uneasy at"
29 Nov,to,SBP,NYPL(B),the persons are arrived safely my beloved
30 Nov [1790],from,SBP,NYPL(B),"there was indeed a great Surprise to me"
[Nov or Dec 1789],to,SBP,NYPL(B),"I was sent with a Surprise about"
2-4 Dec [1790],to,SBP & Frederica Locke,NYPL(B),"I am sorry to perplex my sweet Fredy about"
5-10 Dec,from,CBF,BM(Bar),why 27ts my dearest Fanny has
31 Dec,from,SBP,NYPL(B),I was very much pleased with Lydia's letter
3-25 Dec,from,SBP,BM(Bar),Can those[?] possible give a temporary relief
6 Dec [1790],from,Richard Owen Cambridge,NYPL(B),After all I wish to you I hear there is a
6 Dec,from,SBP,Ohb,My sweet Fanny's affecting letter leaves me
16 Dec [1790],from,SBP,BM(Bar),Have you concluded to lost my beloved
16 Dec copy,from,SBP,Arm,I sent off my answer to F. first yesterday &
22-24 Dec,from,SBP,NYPL(B),My dearest Fanny's prudent caution
24 Dec,to,CB jr,Ohb,I think I have never in my life read a Letter
24 Dec [1789],from,SBP,BM(Bar),What a delightful long alive we have this week
[1789],to,SBP,NYPL(B),"And you be then added you I should not"
[1789] copy extract,to,GMAFWaddington,NYPL(B),Only guard yourself off you can from
[1789],from,SBP,NYPL(B),How have I wished I could leave an eye
[1789-90],from,Margaret (Cooper) DeLuc,NYPL(B),Ten thousand thousand thanks for the last kind
[pre 1793],from,Charlotte Boyle-Walsingham [?],BM(Bar),I cannot tell you how pleased I was with
[pre 1793],from,Charlotte [Boyle-Walsingham?],BM(Bar),I was greatly grieved to hear of your
[pre 1793],from,Francois de la Rochefoucauld de Liancourt,BM(Bar),"[?]"
[pre 1793],from,Dorothy Young,NYPL(B),I expected Mrs Burney to present you with
6 Jan,from,SBP,NYPL(B),[?]
6 Jan,from,SBP,NYPL(B),I sympathize in all you say &
7-8 Feb 1793,from,M d'A,NYPL(B),"je voudrois de l'sympathize in all you say &"
7-14 Feb 1793,from,M d'A,NYPL(B),[?]
7-14 Feb 1793 thème,from,M d'A,NYPL(B),[?]
7-14 Feb 1793 thème,to,M d'A,NYPL(B),[?]
[c Feb 1793] copy,to,Frederica Locke,NYPL(B),"[?]"
[c 12 Feb 1793],from,M d'A,NYPL(B),"Mr Norburie's abilities ought to be drawn"
14 Feb 1793 copy,to,SBP,NYPL(B),I have no heart not to write and do not now
[16? Feb 1793] imperfect copy,to,Frederica Locke,NYPL(B),"[?]"
19 Feb,to,SBP,NYPL(B),"Have you not begun Dearest sir to give me"
[post 19 Feb 1793] thème,from,M d'A,BM(Bar),[?]
c Feb 1793,from,SBP,NYPL(B),the Card Letter is my dearest Father's gift &
[c 18-20 Feb 1793],from,M d'A,NYPL(B),"ah my dear how you have past the night?"
21 Feb [1793],to,SBP,NYPL(B),"Good God my dearest Father what a dreadful"
[c 18 Feb 1793] thème,to,M d'A,NYPL(B),[?]
25 Feb 1793 thème,from,M d'A,NYPL(B),[?]
[c 25-28 Feb],from,M d'A thème,NYPL(B),[?]
1 Mar,from,SBP,Ohb,He is in our morning here
[post 10 Mar 1793],from,M d'A,NYPL(B),[?]
[c 10-undated 11] Mar,to,GMAFWaddington,NYPL(B),"who is grow very & very impatient"
Mar,from,SBP,NYPL(B),I told her the first moment I am able
[18 Feb 1793] thème,from,M d'A,NYPL(B),a thousand thanks to my dear sweet [?]
3 Mar,from,James Hutton,Comyn,Your Charming account of your visit
[pre 6 Mar 1793],to,SBP,NYPL(B),"[?]"
[12] Mar [1793],to,SBP,BM(Bar),[?]
13 Mar [1793],from,SBP,NYPL(B),"my Fanny my housemaided. Pray let me"
18 Mar,to,GMAFWaddington,BM(Bar),to SBP my mr my me ever dear
21 Mar,from,Lady Keith,NYPL(B),It would be mere shoring about your
[c 23 Mar 1793] thème,from,M d'A,NYPL(B),"[?]"
30 Mar,to,SBP,NYPL(B),"[?]"
30 Mar,from,M d'A,NYPL(B),[?]
31 Mar,to,SBP & M d'A,NYPL(B),[?]
1 Apr,from,SBP,BM(Bar),[?]
1 Apr,to,SBP,NYPL(B),This is the first moment I have been able to
[2-3] Apr [1793],to,SBP,NYPL(B),O my dearest Susan! what would I not give to
3 Apr 1793,to,M d'A,NYPL(B),Vous avez bien Ange qu'il me une aussi grant
[c 1 Apr 1793],from,M d'A,NYPL(B),[?]
[pre 20 Apr 1793],from,M d'A,NYPL(B),"J'ai lu ce que vous avez ecrit — je vous"
[post 8 Apr 1793],from,M d'A,NYPL(B),[?]
11 Apr 1793,to,SBP,NYPL(B),That our dear friend is no more angry against
11-12 May 1793,to,SBP,NYPL(B),[?]
11 May,to,SBP,NYPL(B),"[?]"
12 May 1793 copy,to,SBP,NYPL(B),[?]
[15 May 1793],from,Anne-Louise-Germaine (Necker) de Stael-Holstein,NYPL(B),[?]
22 Apr [1793],to,SBP,BM(Bar),"I promised to write to my Fanny"
22 AP 1793 pmk,to,SBP,NYPL(B),I think certainly nothing in the world is more
[23 Apr 1793],from,M d'A,NYPL(B),[?]
[Apr 1793],from,SBP,NYPL(B),at the moment of departure I settle my beloved
3 May,to,GMAFWaddington,NYPL(B),What my disappointment was in not meeting
[15 or c 15 May 1793],to,SBP,BM(Bar),Sunday Morat — a thousand thanks for y[our]
[6-7 May 1793],from,M d'A,NYPL(B),"Je n'ai que le tems de vous dire que Madi is"
[7-8 May 1793],from,M d'A,NYPL(B),"You were very good to spare me so great a"
8 May [1793],from,Anne-Louise-Germaine (Necker) de Stael-Holstein,BM(Bar),"poor cette fois vous une parceront"
[c 1 Apr 1793] mutilated,from,M d'A,NYPL(B),[?]
[1 Apr 1793],from,M d'A,NYPL(B),"[?]"
5 Apr,from,SBP,NYPL(B),I am quite as to my beloved Fanny's long
[Apr 1793],from,M d'A,BM(Bar),"je suis encore here que qu'elle vos has"
[post 8 May 1793],from,M d'A,NYPL(B),"[?]"
11 May 1793,from,M d'A,NYPL(B),"Madame d'envoi determination sometime[?]"
[15 May 1793],to,SBP,NYPL(B),[?]
17 May,from,M d'A,NYPL(B),Trading to the largest in the kindness
[18 May 1793],from,M d'A,BM(Bar),[?]
[20 May 1793],from,M d'A,BM(Bar),"[?]"
May,from,M d'A,BM(Bar),"Ce sont des Pas il tell me what you have been"
[7 Mar 1793],from,M d'A,NYPL(B),"The Common was miserably bad"
17 May [1793],from,M d'A,NYPL(B),"[?]"
17 May [1793],from,M d'A,NYPL(B),I am have waiting
[pre 21 May 1793],from,M d'A,NYPL(B),"[?]"
[21 May 1793],from,M d'A (FS to SBP),NYPL(B),"[?]"
[21-22 May 1793],from,SBP,NYPL(B),I owe my Fanny a world of details — but how
[24] May [1793],to,SBP,NYPL(B),"I am particularly struck by both your Letters"
[24-30 May] copy,to,SBP,NYPL(B),"[?]"
27 May,from,M d'A to SBP,NYPL(B),"[?]"
[28 May 1793],to,SBP,NYPL(B),Let me now say my however short may be
[late May 1793],from,Hester (Mulso) Chapone,BM(Bar),I hope this will find Dear Miss Burney
30 May [1793],to,SBP,BM(Bar),"Oh cette mechante! Et cette laisser"
30-31 May,to,Frederica Locke,NYPL(B),I must have told it most wish of all
31 May 1793,to,SBP & Frederica Locke,NYPL(B),"[?]"
[31 May 1793],from,M d'A,NYPL(B),"je puis enchainée de ce que vous avez le bonté"
[May 1793],from,SBP,NYPL(B),I was most excessively vexed last night my
[May 1793],from,SBP,NYPL(B),I sent you per post a short letter
[Mar 1793],from,M d'A,NYPL(B),"[?]"
1 June [1793],from,SBP,NYPL(B),[?]
3 June [1793],to,SBP,NYPL(B),"Did you But You answer every"
3 June [1793],to,GMAFWaddington,NYPL(B),"O were Dear Dear aimables shall here"
5 June [1793],from,SBP,NYPL(B),"[?]"
8 June,to,SBP,NYPL(B),"I shall be tired of being withholdingnesse[?]"
[c 10-aftd June 1793],from,SBP,NYPL(B),"Ah my Fanny! — how interesting is the"
15-20 June [1793],from,SBP,NYPL(B),"Mons bien Dieu comme vous paisiez[?]"
[16 June 1793],from,M d'A,NYPL(B),"[?]"
[18 June 1793],from,M d'A & SBP,NYPL(B),"ma voix cella mon adorable arrive nous de"
[18 June 1793] misdated [1781],from,Marianne (Burney),BM(Bar),My dear Aunt Fanny has indeed reason to
[20 July 1793],to,SBP,NYPL(B),"for shame my dearest friend — je nie"
[20-21 June 1793],from,M d'A (FS to SBP),NYPL(B),"Par quelle fatalité une epouse qui d'abord"
25 July,to,CB Jr,NYPL(B),I am anxious for intelligence of your state[?]
27 July,to,CB,BM(Bar),[?]
[post 28 July 1793],from,SBP,NYPL(B),My dearest Fanny has just I hope happily
13 June [1793],from,M d'A,NYPL(B),"Pardonnez — "[?]
14 June [1793],from,M d'A,NYPL(B),encore Seem a trop subjugation de
15 June [1793],from,SBP,NYPL(B),"Ah my Fanny all her other must aide toujours"
[15 June 1793],from,SBP,NYPL(B),[?]
5 Aug [1793],from,Anne-Louise-Germaine (Necker) de Stael-Holstein,NYPL(B),[?]
[5 Aug 1793],from,SBP,NYPL(B),[?]
[Aug 1793],from,SBP,BM(Bar),"[?]"
12 Aug,to,SBP,NYPL(B),I have so long accustomed myself to think
[1 Aug 1793],from,Maria (Allen) Rishton,BM(Bar),"[?]"
19 Aug [1793],from,Maria (Allen) Rishton,NYPL(B),[?]
[Aug 1793],from,Marquis [?] Bourdois,NYPL(B),[?]
5 Oct,to,SBP & Frederica Locke,Taylor,"How is the World that I begin the letter to"
18 Oct,from,Anne (Leigh) Frodsham,BM(Bar),I received your Letter at the time the Royal
20 Oct [1793],to,CB,NYPL(B),My dearest Father will I should I have very
27 Oct [1793],to,CB,NYPL(B),I write this confirmation a last act of
3-11 Nov [1793],from,Maria (Allen) Rishton,NYPL(B),"I entertain your happiness"
28 Nov,to,GMAFWaddington,NYPL(B),"my excellent Friend! how have I"
10 DE pmk,to,GMAFWaddington,NYPL(B),sensational of your surprise my sweet
[1793] copy extract,to,GMAFWaddington,NYPL(B),to Glanvand highly deserves the character
[1793],from,Frederica Locke,BM(Bar),I shall not stop it is since I have had the
30 July [post 1793],from,Suzanne[?] Simmond,NYPL(B),[?]
15 Sept [post 1793],from,Suzanne[?] Simmond,Comyn,"[?]"
5 Sept [1793],from,Charlotte (Allen) Burney,NYPL(B),[?]
9 Sept,from,Marie-Elisabeth (Bouée) de La Fite,NYPL(B),"Comme rien this aimable ma chere Madame"
[c 20 Sept 1793],to,CBF,NYPL(B),"[?]"
[post 1793],from,Frederica Locke,NYPL(B),[?]
[post 1793],from,Rose FitzGerald Baroness,NYPL(B),"A yet totally unsupplied. There are very few"
[1793-1802],from,Harriet (Collins) de Beauville[?],NYPL(B),"After talking over the business with Mr."
9 Jan,to,CB,BM(Bar),"I feel honoured as our Charlotte was want to"
1 Jan,to,EBB,NYPL(B),These encourages me my sweet Father
[8 Jan],from,SBP,NYPL(B),"How — what is my dearest Fanny — the"
[JA 1794 pmk],to,CB (with PS from M d'A),BM(Bar),[?]
3 Feb [1794],from,Maria (Allen) Rishton,BM(Bar),Still I not wonder[?] merely I may without
[c Feb 1794],from,SBP,BM(Bar),"The Times and in my dearest Father"
14 [Feb 1794],from,SBP,NYPL(B),"[?]"
15 Feb 1794,from,SBP,NYPL(B),"I now want a little more satisfactorily"
2 Mar,to,SBP,NYPL(B),"How kind my dearly beloved Father how"
2 Mar copy,to,SBP,NYPL(B),"Obligated to M d'A & F B A"
2 Apr [1794],from,Elizabeth (Allen) Burney,NYPL(B),I have to thank you for thinking me
[5-27 Apr 1794],to,SBP,NYPL(B),"for any such deed should what they are"
25-27 Apr,to,JB,NYPL(B),"A thousand thanks my ever kind Brother to"
27 Apr,to,CB,BM(Bar),[?]
[post 27] Apr,to,CB,NYPL(B),"Why what an exquisite Letter my dearest"
[May 1794],from,Maria (Allen) Rishton,NYPL(B),"Why will you saddle merely I may without"
2 May,to,SBP,NYPL(B),A charming Letter was yours
3 May,to,EBB,NYPL(B),"At a time I need I must to my Eyes"
6 [May 1794],from,SBP,NYPL(B),"Wilt will my sadden my amiably"
9 May [1794],to,SBP,BM(Bar),"How kind is my dearest Father a love met"
16 June,to,M d'A,NYPL(B),I have just received a Letter too dear to let on
[16 June 1794],from,M d'A,NYPL(B),"Ce matin ma bonne amie je suis encore"
6 June [1794],to,GMAFWaddington,NYPL(B),"[?]"
10 June,to,SBP,NYPL(B),"How are you? How are you! I find"
15 June,to,CB,NYPL(B),"I replace my business Letter and its just lines"
[pre June 1795],to,SBP,NYPL(B),"[?]"
15 June,to,SBP,NYPL(B),"Ah my Fanny — I can but write one sad word"
18 June [1795],from,SBP,NYPL(B),[?]
[18 June 1795],from,SBP,NYPL(B),"a charming Letter was yours"
13 June,from,Hester (Mulso) Chapone,BM(Bar),[?]
10 Apr [1793],from,M d'A,NYPL(B),"je sais qel air une amiable side more aimable"
[Apr 1793],from,M d'A,NYPL(B),"At ce qel car nu vielle per armourer pas"
[1794] draft,to,Queen Charlotte,BM(Bar),[?]
[Oct 1790],to,SBP,NYPL(B),[?]
[Oct 1790],to,SBP & Frederica Locke,NYPL(B),I spun again with my poor Collumbs. How
[pre Apr 1794],from,SBP,NYPL(B),I have just not the enclosed from Captain
[1794],from,Martin (Allen) Rishton,NYPL(B),[?]
15 Oct [1794],from,Edmund Jerningham,HEH,Mr. Jerningham would have received long see
16 Oct,to,GMAFWaddington,BM(Bar),How long it is since I have heard from my dear
[Oct 1794],to,SBP,NYPL(B),"[?] it is nothing to my dearest"
[Oct 1794],from,Edward Jerningham,Comyn,At the expense of Mme d'Arblay Cambridge[?]
[post 17 Nov],from,SBP,BM(Bar),[?]
8 DE 1794 pmk,to,M d'A & CBF,NYPL(B),I love you with all my heart as well as
10 Dec [1794],to,SBP,NYPL(B),[?]
[Dec? 1794],from,Cassandra (Leigh) Cooke,NYPL(B),"How charming allow me to perceive[?]"
[1 Sept 1794],from,SBP,BM(Bar),[?]
[post 15 Sept 1794],from,SBP,BM(Bar),[?]
[Sept 1794],to,SBP,NYPL(B),"What two days happiness did I receive your"
[Sept 1794],from,Charlotte (Allen) Burney,NYPL(B),[?]
[1794],from,SBP,NYPL(B),[?]
15 Oct [1794],to,SBP,NYPL(B),"[?]"
Aug,from,SBP,BM(Bar),"a just a week since I had the greatest"
4 Sept [1794],to,SBP,NYPL(B),"My very sweet does my dearest dear"
[Sept 1792] copy extract,to,SBP,NYPL(B),[?]
[1 Sept 1794],from,SBP,BM(Bar),[?]
[Sept 1792],to,SBP (included in CB),NYPL(B),[?]
5-8 Oct,to,SBP,NYPL(B),"I have kept of our dearest Mrs Lock to greet"
10 Oct [1792],to,SBP,NYPL(B),I came to a month I cannot pass over
14 Oct [1792],to,SBP,NYPL(B),"I so joyfully welcome to me[?]"
[Oct 1792],to,GMAFWaddington,NYPL(B),I in no your favourite famines is now to me
[Oct 1792],to,SBP,Comyn,"you must my dear Charles to write to"
28 Oct [1792],to,SBP,NYPL(B),"I was sure of seeing our Brother"
1 Nov,to,SBP,NYPL(B),I order to my sister B: was forwarded to me
[Nov],to,SBP & Frederica Locke,NYPL(B),this has been a very comfortable
Sept,from,Jacob Bryant,BM(Bar),"My Tamara it at last finished in a room[?]"
[15 July 1792],from,SBP,NYPL(B),"[?]"
[17 SE 1792 pmk],from,Anne (Leigh) Frodsham,BM(Bar),"[?]"
15 Sept,to,SBP,NYPL(B),"[?]"
[pre 23 Sept 1792],from,Elizabeth Juliana Schwellenberg,NYPL(B),"Mrs. Schwellenberg's Compliments to Miss"
23 Sept [1792],from,SBP,NYPL(B),"[?]"
[25 Sept 1792],from,Anne (Leigh) Frodsham,BM(Bar),"[?]"
[4 Sept 1792],to,SBP & Frederica Locke,NYPL(B),see my beloved Fanny that I am not
[May or June 1792],to,SBP & Frederica Locke,NYPL(B),A thousand thanks to you my beloved Fanny
[June 1792],from,Dorothy Young,NYPL(B),[?]
[6 Aug 1792],from,SBP,NYPL(B),Give my most affectionate & loving duty to all
[23 Aug 1792],from,Elizabeth (Allen) Burney,NYPL(B),"I was very happy to hear Mr. Char[?]"
[24 Aug 1792],to,SBP mutilated,NYPL(B),[?]
[28 Aug 1792],to,SBP & Frederica Locke,NYPL(B),"I ought to have made at least much earlier"
1 Aug [1792],from,SBP,NYPL(B),"[?]"
5 Aug,to,SBP & Frederica Locke,NYPL(B),I have kept an entreated hand under dry
[6 Aug 1792],to,CBF,NYPL(B),With what joy do I tell you my dearest
7 Aug copy,from,Jacob Bryant,NYPL(B),[?]
[1 FU 1792 pmk],to,SBP,NYPL(B),Let me show my beloved Fanny for the
[3 July 1792],from,SBP,NYPL(B),[?]
10 July,to,SBP & Frederica Locke,NYPL(B),What a delight my Fanny Your letter that
15 July,from,SBP & Frederica Locke,NYPL(B),[?]
July,from,Esther Young,PML,[?]
[post July 1791],from,SBP,NYPL(B),[?]
8-[14] Sept [1791],from,SBP,NYPL(B),[?]
4 Sept,from,SBP,NYPL(B),"I am very happy to find the Bath waters agree"
8-[14] Sept [1791],from,SBP,NYPL(B),My dearest Esther will a I rejoice to hear
8-9 [July 1792],to,SBP,NYPL(B),"[?]"
[pre July 1791],from,SBP,NYPL(B),[?]
[1792],to,SBP,Ohb,[?]
Dec,from,SBP,NYPL(B),"Monday Dec. 22d. 02 [?] has secured a fine"
2 Dec copy,to,Frederica Locke,NYPL(B),Whether Mr Lock will be able to attend the
[1792],from,Dorothy (Smelt) Godwin,BM(Bar),[?]
[1792],from,Maria (Allen) Rishton,NYPL(B),there is so little to maintain you with in the dull
[1792],from,SBP,NYPL(B),I cannot send this off drily without a word
[2] Nov-11 Dec mutilated,from,SBP,NYPL(B) & BM(Bar),I find it always impress[?]d in my mind
[16 NO pmk],from,SBP,NYPL(B),[?]
4 Nov [1792],from,SBP,NYPL(B),Let me no longer defer thanking my Fanny
11 Nov [1792],from,SBP & Frederica Locke,NYPL(B),how long has your silence oppressed my
15 Nov,from,Jacob Bryant,NYPL(B),Your very kind Letter afforded me uncommon
27 Nov [1792] copy,to,SBP,NYPL(B),My dearest Susanna details of the Fre[nch?]
[Nov-Dec 1792],from,SBP,NYPL(B),"Miss Howarth came & carried off Charlotte &"
[Nov-Dec 1792],to,SBP,NYPL(B),I take the first moment in my power to thank
11 Dec [1792],from,SBP,NYPL(B),Your intelligence was true my dear Friend —
18 Dec mutilated,from,SBP,NYPL(B),"[?]"
[c 22 Dec],from,SBP mutilated,NYPL(B),[?]
[1 Feb 1705 pmk],to,SBP,NYPL(B),my poor Fanny I will be glad to see him
5 Feb,to,SBP,NYPL(B),"I most secretly examine my dear Madam[?]"
[7 Feb 1705 pmk],from,SBP,NYPL(B),[?]
[NR 1705 pmk],to,GMAFWaddington,NYPL(B),"— What an age since I have"
[pre 5] Mar,to,SBP,NYPL(B),"[?]"
[15 Mar 1705 pmk],to,SBP,NYPL(B),ah my Fanny — I can but write one sad word
15 Mar,from,SBP,NYPL(B),"[?]"
13 Mar,to,SBP,NYPL(B),"I am sorry I cannot fill this enormous sheet for"
15 June,to,SBP,NYPL(B),[?]
18 June,to,CB,Ohb,[?]
[17 AP 1705 pmk],to,SBP,NYPL(B),"I am quite perplexed by such a quick Letter"
[Apr or May 1705],from,SBP,PML,"The die is out of my Fanny is the flattering hope"
1 Mar,to,SBP,NYPL(B),How many thanks I owe my kind Charlotte for
13 Mar,to,M d'A,NYPL(B),"[?]"
13 May [1705],from,SBP,NYPL(B),"[?]"
10 June',to,SBP,NYPL(B),"[?]"
15 June,to,CB,NYPL(B),I replace my business Letter and just lines
[pre June 1705],to,SBP,NYPL(B),[?]
15 June,to,SBP,NYPL(B),Ah my Fanny I can but write one sad word
pre 15 June 1705,from,SBP,NYPL(B),I have been sadly disappointed the
15 June,from,SBP,NYPL(B),[?]
[June],to,SBP,NYPL(B),I have nothing appropriate for my beloved
24 June [1705],from,SBP,NYPL(B),I could not have been without sooner
1 July,to,CB Jr,PML,[?]
3 July [1705],from,SBP & CBF,BM(Bar),I must humbly thank my Fanny for kind
[13 July 1705],from,SBP,NYPL(B),"[?] disappointed in my hopes of finding"
[15 July 1705],from,SBP,NYPL(B),[?]
8 July,from,SBP,NYPL(B),[?]
[July],from,M d'A to CB Jr,NYPL(B),[?]
4 Aug,from,SBP,NYPL(B),I always gratefully my dearest Madam by
[1 Aug],to,SBP & CB Jr,NYPL(B),"the account of this imbecility my dearest"
17 Oct,to,SBP,NYPL(B),My Fanny — I must begin with saying this
20-21 Oct,from,SBP,NYPL(B),I am fed but this half sheet of paper that must
3-5 Nov,from,SBP,NYPL(B),I was beginning to be seriously uneasy my
13 Nov [1705],from,SBP,NYPL(B),"My Fanny entreats to know the subject of my"
15 Nov [1705],from,SBP,NYPL(B),Your letter not only gave me most touching
[19] Nov,to,GMAFWaddington,NYPL(B),"[?]"
[20 Nov 1705] copy,to,SBP,Arm,Ten days are past & over my Fanny since I last
26-27 Nov,from,SBP,NYPL(B),"Mrs. Boscawen's last suit after the 4th August"
27 Nov-4 Dec,from,SBP,BM(Bar),[?]
4 Dec,from,SBP,BM(Bar),"Here so't be an excellent opportunity for"
[4]-8 Dec [1705],from,SBP,Ohb,I had I give myself the of a long sortisone[?]
26 Dec copy,to,Louis comte de Narbonne-Lara,NYPL(B),"What is to remember so long and painful"
26 Dec,from,M d'A,NYPL(B),"On dirait dernièrement &"
[post 15 Sept 1794],from,SBP,BM(Bar),[?]
[Sept 1794],to,SBP,BM(Bar),"How my beloved Fanny I send my"
[post 11 Sept 1794],to,SBP,BM(Bar),"[?]"
20 Jan,from,Elizabeth Juliana Schwellenberg,NYPL(B),With Pleasure I hear your's
[1795-96],from,Louis comte de Narbonne,NYPL(B),to rush a ton secret l'am qu'elle reunit
14 MR 1796 pmk,to,M d'A to CB Jr,NYPL(B),Norbury Park Longman see Dr. Johnson even
15-16 Mar,to,Elizabeth (Allen) Burney,NYPL(B),It is impossible to restrain
[pre 1 Feb 1796],from,SBP,NYPL(B),I am sure you will also give you a line
19 Mar,from,NYPL(B),,I feel that it is useless to tell you my dearest
[21 Mar 1796],to,CB,NYPL(B),The shabbiest little bit will be better than real
5 Apr,from,Elizabeth Juliana Schwellenberg,NYPL(B),I feel myself ashamed at not having written
[pre 12 June 1796],from,SBP,NYPL(B),I hope your goodness will excuse me
20 Feb-1 Mar,to,SBP,NYPL(B),My dearest Fanny & dear Brothers received
17 June,to,M d'A to GF Jr,Comyn,The whole Copy we have sent to the two
[c 17 June 1796],to,M d'A to SBP,NYPL(B),Un mot seulement a notre bonne et indulgente
20 JU 1796 pmk,to,Rosette (Rose) Burney,NYPL(B),"I grieve" at the impossibility of meeting you
25-28 June,from,SBP,NYPL(B),Use my Fanny double postage -- as I sent
[15 June],to,SBP,NYPL(B),Your dear letter gave us very great pleasure
1 p 4to mutilated,from,SBP to M d'A,NYPL(B),I [?] to say my dear Brother d'Arblay that I
[15-20] July,from,SBP,NYPL(B),I am very so own Fanny it was
1 JU [1796] pmk,to,M d'A & FBA to FBA & SBP,NYPL(B),Miss Planta arrived at 16. with Her Majesty's
[29] July,from,SBP,NYPL(B),A little parcel from my Mother sent by the
29 July [1796],from,CBF,NYPL(B),Tho I have not yet quite finish'd my dear
30 July,from,EBB,BM(Bar),I must say that in not having written
30 July,from,ERB [?],NYPL(B),I must say that in not having written
[post 18 July 1796],to,SBP,NYPL(B),It will speak about the Money -- but joins
1 July [1796],from,Elizabeth (Allen) Burney,NYPL(B),I give myself pleasure I seize the opportunity of
13 AU 1796 pmk,to,SBP,NYPL(B),We spent the remnant of Wednesday Evening
17 Aug [1796],from,SBP,BM(Bar),I greet you with pleasure 1 seize the opp[ortunity]
[22 Aug 1796],from,SBP to M d'A & FBA,BM(Bar),with PS from Charlotte
Aug,from,SBP,NYPL(B),I cannot help feeling very anxious my dearest
[Aug -- Sept 1796],to,M d'A,NYPL(B),My most beloved and will find he had
[11]-15 Sept,from,SBP,NYPL(B),My heart yearns to converse again with my
[28 Sept 1796],from,d'Arblay,NYPL(B),chere madame vous eclairez admirant [?]
[1795-96] continued,from,SBP,NYPL(B),I looked at Fanny a letter w[hi]ch came to
1 p 30 Jan [1796],to,SBP,NYPL(B),I [?] continue my dear Father has
1 JA 1796 pmk,to,SBP,NYPL(B),I can scribble a line or two without delay to
24 Jan -- 1 Feb,to,SBP,NYPL(B),from SBP to Frederick Locke in the dark Ou--
5 Feb,to,M d'A,NYPL(B),I hope as well as we know how to think of such
7-15 Feb,to,CB,NYPL(B),In one settle that I had handsome mess from
20 Feb,from,Elizabeth Juliana Schwellenberg,NYPL(B),I hope your goodness will Excuse me
20 Feb-1 Mar,to,SBP,NYPL(B),My dearest Fanny & dear Brother received
[4 Mar 1796],to,SBP,NYPL(B),this fine married dissolved Susan with a
4 Mar [1796],to,SBP,NYPL(B),I know my beloved Father will exactly feel
4 Mar [1796],to,SBP,NYPL(B),I most cordially to dear M[rs] Ch-- at [?]
5 Mar,from,Frances (Glanville) Boscawen,NYPL(B),I cannot but regret that [?]
9 Mar,to,FBA & Frederick Locke,NYPL(B),"I grieve" at the impossibility of meeting you
11 MR 1796 pmk,to,CB,NYPL(B),Your letter gave us very great pleasure
[5] July,from,SBP,NYPL(B),I am in a much of Time as a Matter of my
7 July [1796],to,FBA & M d'A,NYPL(B),a French passport I enclose from FBA
13 July,from,SBP,NYPL(B),I must come to Town this morning Express upon
18 July,from,FBA & M d'A to SBP,NYPL(B),set immediately upon my return to the
19 July,from,Frances (Glanville) Boscawen,NYPL(B),we again have the pleasure of meeting the
[27 JY 1796] pmk,from,SBP,NYPL(B),Miss Planta arrived at 16 with Her Majesty's
7 July [1796],to,CB,NYPL(B),I hope it will speak about the Money -- but joins
7 Aug [1796],to,EBB & Marianne (Burney) Bourdois,NYPL(B),last before we assembled to Dinner M[rs]
1 July [1796],from,Elizabeth (Allen) Burney,NYPL(B),I give myself pleasure I seize the opportunity of
1 p 6to mutilated [1796],from,Elizabeth (Allen) Burney,NYPL(B),I had a foul [?] Words -- but the language does
[Aug-Sept 1796],to,SBP,NYPL(B),I have not yet had
1 Sept [1796],from,Maria (Allen) Rishton,BM(Bar),the days are growing short & what has to you
3 Sept [1796],from,Maria (Allen) Rishton,BM(Bar),I could help writing & a cross
5 Sept [1796],from,Maria (Allen) Rishton,BM(Bar),I am afraid my last letter was almost
[Sept 1796],to,CBFB,NYPL(B),I should Fanny must have received two
[c 24 June 1796],to,SBP,NYPL(B),It was all about the Money -- but joins
[post 30 July 1796],to,SBP,NYPL(B),I [?] much of Time as a Matter of my [?]
7 Nov,to,SBP mutilated,NYPL(B),with CB to SBP I begged You now & would
7 Nov,from,SBP,NYPL(B),I miss nature persuade would it to feel a week
8 Nov,from,SBP,NYPL(B),I had intended writing to my dearest Fol[k]--
11 Nov,from,Dorothy Young,NYPL(B),On Sunday I received news that one beloved
14 Nov,to,CB,NYPL(B),much to hear that the reduction[?]
14 Nov,from,SBP,NYPL(B),Time passes heavily with me my beloved
15 Nov,with,Frederica Locke to SBP,NYPL(B),How greatly my joy was to [?]
22 Nov,from,Cassandra (Leigh) Cooke,BM(Bar),I had an opportunity [?]
25-27 Nov,with,Frederica Locke to SBP,NYPL(B),Never was a sweeter Letter written my dearest
