author,title,date,cited_by
"Bournon-Malarme, Charlotte","Le temps passé, ou les malheurs de mademoiselle de Mo... émigrée",1801,"Reboul, French Emigration thesis 2014"
"Bousfield, Benjamin",Observations on the Right Hon. Edmund Burke's Pamphlet On the Subject of the French Revolution,1791,"Reboul, French Emigration thesis 2014"
Brillat-Savarin,Physiologie du gout; ou Méditations de gastronomie transcendante,1834,"Reboul, French Emigration thesis 2014"
"Bonald, Louis de",Théorie du pouvoir politique et religieux,1982,"Reboul, French Emigration thesis 2014"
"Burke, Edmund",The Correspondence of Edmund Burke (ed. Copeland),1958,"Reboul, French Emigration thesis 2014"
"Burney, Fanny",Brief Reflections Relative to the Emigrant French Clergy,1793,"Reboul, French Emigration thesis 2014"
"Burney, Fanny",Diary and Letters of Madame d'Arblay (ed. C. Ward),1892,"Reboul, French Emigration thesis 2014"
"Calonne, Charles-Alexandre de",Les Papiers de Calonne: Documents pour servir à l'histoire de la contre-révolution,1933,"Reboul, French Emigration thesis 2014"
"Charmilly, colonel Venault de",Answer by the Way of a letter to Bryan Edwards containing a refutation of his historical survey on St. Domingo,1797,"Reboul, French Emigration thesis 2014"
"Chateaubriand, François René",Essai Historique Politique et Moral Sur Les Révolutions Anciennes et Modernes,1797,"Reboul, French Emigration thesis 2014"
"Chelsum, James",The Duty of Relieving the French Refugee Clergy Stated and Recommended (sermon),1793,"Reboul, French Emigration thesis 2014"
"Contades, Comte de",Souvenirs du comte de Contades: Coblence et Quiberon,1885,"Reboul, French Emigration thesis 2014"
"Corfield, Penelope and Chris Evans",Youth and Revolution in the 1790s: letters of William Pattisson Thomas Amyot and Henry Crabb Robinson,1996,"Reboul, French Emigration thesis 2014"
"De Boffe, Gérard and J.C.",New French Books Just Imported by J. De Boffe,1792,"Reboul, French Emigration thesis 2014"
"De Boffe, J.C.",Catalogue des Livres François de J. De Boffe,1794,"Reboul, French Emigration thesis 2014"
"De Boffe, J.C.",Catalogue Alphabétique d'une Partie des Livres Français,1813,"Reboul, French Emigration thesis 2014"
"Defauconpret, Auguste",Quinze jours à Londres à la fin de 1815,1817,"Reboul, French Emigration thesis 2014"
"Dickens, Charles",A Tale of Two Cities,2009,"Reboul, French Emigration thesis 2014"
"Dickens, Charles",The Letters of Charles Dickens: The Pilgrim Edition,1965,"Reboul, French Emigration thesis 2014"
"Ducrest, Georgette",Mémoires sur l'impératrice Joséphine: ses contemporains la cour de Navarre et de la Malmaison,2004,"Reboul, French Emigration thesis 2014"
"Dulau, B.",Catalogue des Livres d'Ecole ouvrages Elémentaires Instructifs et Amusants,1805,"Reboul, French Emigration thesis 2014"
"Dulau, B.",Catalogue general méthodique et raisonné des livres,1811,"Reboul, French Emigration thesis 2014"
"Dumas, Mathieu",Souvenirs du lieutenant général comte Mathieu Dumas: de 1770 à 1836 T. 1,1839,"Reboul, French Emigration thesis 2014"
"Fabry, Abbé",Mémoires de mon emigration par l'abbé de Fabry,1933,"Reboul, French Emigration thesis 2014"
"Frampton, Mary",Journal of Mary Frampton (ed. Harriot Georgiana Mundy),1885,"Reboul, French Emigration thesis 2014"
"Gauthier de Brécy, Charles-Edme",Mémoires véridiques et Ingénues de la vie privée morale et politique d'un homme de bien,1834,"Reboul, French Emigration thesis 2014"
"Genlis, Stéphanie-Félicité Du Crest",Mémoires (ed. Didier Masseau),2004,"Reboul, French Emigration thesis 2014"
"Genlis, Stéphanie-Félicité Du Crest",Mémoires inédits de Madame la comtesse de Genlis sur le dix-huitième siècle et la Révolution française,1825,"Reboul, French Emigration thesis 2014"
"Genlis, Stéphanie-Félicité Du Crest",Memoires de Mme. de Genlis sur la cour la ville et les salons de Paris (ed. Ducrest),1855,"Reboul, French Emigration thesis 2014"
"Genlis, Stéphanie-Félicité Du Crest",Mémoires de Madame de Genlis en un volume (ed. Barrière),1857,"Reboul, French Emigration thesis 2014"
"Gerbod, Paul",Les Voyageurs Français À La Découverte Des Iles Britanniques Du XVIIIème Siècle À Nos Jours,1995,"Reboul, French Emigration thesis 2014"
"Granville, Harriet Elizabeth Leveson-Gower",Letters of Harriet Countess Granville 1810-1845,1894,"Reboul, French Emigration thesis 2014"
"Guizot, François",Mémoires pour servir à l'histoire de mon temps,1858,"Reboul, French Emigration thesis 2014"
"Holland, Elizabeth Vassal Fox Lady",The journal of Elizabeth Lady Holland (ed. Earl of Ilchester),1908,"Reboul, French Emigration thesis 2014"
"Jordan, Jeremiah Samuel",The political state of Europe for the year 1793,1793,"Reboul, French Emigration thesis 2014"
Anonymous,Journal of a French Emigrant fourteen years old,1795,"Reboul, French Emigration thesis 2014"
Anonymous,La Curiosité or the Gallante Show,1797,"Reboul, French Emigration thesis 2014"
"Lage de Volude, Béatrix Stéphanie",Souvenirs d'émigration de Madame la Marquise de Lage de Volude 1792-1794,1869,"Reboul, French Emigration thesis 2014"
"Lambert, abbé",Mémoires de famille de l'abbé Lambert dernier confesseur du Duc de Penthièvre,1894,"Reboul, French Emigration thesis 2014"
"Lameth, Théodore de",Mémoires (ed. Eugène Welvert),1913,"Reboul, French Emigration thesis 2014"
Anonymous,Les Héros de l'émigration ou l'éloge de la besace,1801,"Reboul, French Emigration thesis 2014"
Louis-Philippe,Mémoires de Louis-Philippe duc d'Orléans (ed. Comte de Paris),1973,"Reboul, French Emigration thesis 2014"
"Marcillac, Pierre-Louis-Auguste de Crusy de",Souvenirs de l'émigration ou mémoires du marquis de Marcillac,1825,"Reboul, French Emigration thesis 2014"
"Maistre, Joseph de",Considérations sur la France: édition critique (ed. Jean-Louis Darcel),1980,"Reboul, French Emigration thesis 2014"
"Mallet du Pan, Jacques",Mémoires et Correspondance de Mallet Du Pan,1851,"Reboul, French Emigration thesis 2014"
"Marcillac, Louis de",Souvenirs de l'émigration à l'usage de l'époque actuelle,1825,"Reboul, French Emigration thesis 2014"
"Matthias, Thomas James",A Letter to the Marquis of Buckingham on the subject of the emigrant French priests,1796,"Reboul, French Emigration thesis 2014"
"Du Maurier, Daphne",The glass-blowers,1963,"Reboul, French Emigration thesis 2014"
"Montgaillard, Jean Gabriel M. Roques comte de",Mémoires secrets pendant les années de son émigration,1804,"Reboul, French Emigration thesis 2014"
"Montjoie, Christophe de called Galard de",Histoire de la conjuration de Louis-Philippe-Joseph d'Orléans surnommé Égalité,1796,"Reboul, French Emigration thesis 2014"
"Moore, Thomas",Anacreon M.P. or the Blue Stockings,1811,"Reboul, French Emigration thesis 2014"
"More, Hannah",Address in behalf of the French emigrant clergy,1793,"Reboul, French Emigration thesis 2014"
"Orczy, Emmuska",The Scarlet Pimpernel: A Romance,1907,"Reboul, French Emigration thesis 2014"
"Pictet, François-Pierre",A Letter to a Foreign Nobleman on the Present situation of France,1793,"Reboul, French Emigration thesis 2014"
"Simon, Louis",Voyage d'un Français en Angleterre dans les années 1810-1811,1816,"Reboul, French Emigration thesis 2014"
"Staël, Germaine de",Dix Années D'exil,1906,"Reboul, French Emigration thesis 2014"
"Staël, Germaine de",Réflexions sur la paix addressées à Mr Pitt et aux Français,1795,"Reboul, French Emigration thesis 2014"
"Tarente, Louise-Emmanuelle de Châtillon",Souvenirs de la princesse de Tarente 1789-1792,1897,"Reboul, French Emigration thesis 2014"
"Tilly, Alexandre de",Mémoires du comte Alexandre de Tilly pour servir à l'histoire des moeurs de la fin du XVIIIe siècle,1986,"Reboul, French Emigration thesis 2014"
Anonymous,The emigrant in London a drama in five acts by an emigrant,1795,"Reboul, French Emigration thesis 2014"
"La Tour du Pin, Lucy de",Mémoires de la marquise de La Tour Du Pin: journal d'une femme de cinquante ans,2006,"Reboul, French Emigration thesis 2014"
"Ude, Louis Eustache",The French Cook; or the Art of Cookery Developed in All Its Various Branches,1813,"Reboul, French Emigration thesis 2014"
"Vigée-Lebrun, Elisabeth",Souvenirs 3 vols,1835-1837,"Reboul, French Emigration thesis 2014"
"Villeneuve-Laroche-Bernaud, Louis-Gabriel de",Mémoires sur l'expédition de Quiberon,1819,"Reboul, French Emigration thesis 2014"
"Wake, William Robert",Two Sermons Preached in the Parish Church of St. Michael on the Fast-Day and for the Emigrant French Clergy,1793,"Reboul, French Emigration thesis 2014"
"Walsh, Joseph-Alexis",Souvenirs de cinquante ans,1845,"Reboul, French Emigration thesis 2014"
"Williams, William Bell",The Good Samaritan; Or Charity to Strangers Recommended (sermon for the French Refugee Clergy),1793,"Reboul, French Emigration thesis 2014"
"Williams-Wynn, Frances",Diary of a Lady of Quality from 1797 to 1844,1864,"Reboul, French Emigration thesis 2014"
"Wilson, Harriette",Memoirs of herself and others,1825,"Reboul, French Emigration thesis 2014"
"Wordsworth, William",Ecclesiastical Sketches,1822,"Reboul, French Emigration thesis 2014"
,Elizabeth Robinson Montagu Collection (MO 1-6923),1688-1800,"Sairio, Bluestocking Network thesis 2009"
,MS. Add. 40663 (Montagu correspondence),18c,"Sairio, Bluestocking Network thesis 2009"
,MS. Add. 42087 (Montagu correspondence),18c,"Sairio, Bluestocking Network thesis 2009"
"Montagu, Matthew (ed.)","The Letters of Mrs Elizabeth Montagu, with some of the Letters of her Correspondents (4 vols)",1809-1813,"Sairio, Bluestocking Network thesis 2009"
"Climenson, Emily J. (ed.)","Elizabeth Montagu, the Queen of the Bluestockings: Her Correspondence from 1720 to 1761 (2 vols)",1906,"Sairio, Bluestocking Network thesis 2009"
"Blunt, Reginald (ed.)",Mrs Montagu 'Queen of the Blues': Her Letters and Friendships from 1762 to 1800 (2 vols),1923-1924,"Sairio, Bluestocking Network thesis 2009"
"Doran, John",A Lady of the Last Century (Mrs Elizabeth Montagu): Illustrated in her Unpublished Letters,1873,"Sairio, Bluestocking Network thesis 2009"
"Pennington, Montagu (ed.)","Letters from Mrs Elizabeth Carter to Mrs Montagu, between the Years 1755 and 1800 (3 vols)",1817,"Sairio, Bluestocking Network thesis 2009"
"Carter, Elizabeth; Talbot, Catherine","A Series of Letters between Mrs. Elizabeth Carter and Miss Catherine Talbot, 1741-1770; also Letters from Mrs Carter to Mrs Vesey, 1763-1787",1809,"Sairio, Bluestocking Network thesis 2009"
"Delany, Mary","The Autobiography and Correspondence of Mary Granville, Mrs Delany (6 vols)",1861-1862,"Sairio, Bluestocking Network thesis 2009"
"Piozzi, Hester Lynch",The Piozzi Letters (vols 1-3),1989-1993,"Sairio, Bluestocking Network thesis 2009"
"Walpole, Horace",The Yale Edition of Horace Walpole's Correspondence (48 vols),1937-1983,"Sairio, Bluestocking Network thesis 2009"
"Burney, Frances",The Journals and Letters of Fanny Burney (Madame d'Arblay),1972-1984,"Sairio, Bluestocking Network thesis 2009"
"Gaussen, Alice C. C. (ed.)",A Later Pepys: The Correspondence of Sir William Weller Pepys (2 vols),1904,"Sairio, Bluestocking Network thesis 2009"
"Kelly, Gary (ed.)","Bluestocking Feminism: Writings of the Bluestocking Circle, 1738-1785 (6 vols)",1999,"Sairio, Bluestocking Network thesis 2009"
"Pohl, Nicole (ed.)",The Letters of Sarah Scott (2 vols),2014,"Sairio, Bluestocking Network thesis 2009"
"Ash, John",Grammatical Institutes,1760,"Sairio, Bluestocking Network thesis 2009"
"Fisher, Ann",A New Grammar,1753,"Sairio, Bluestocking Network thesis 2009"
"Fisher, Ann",The New English Tutor,1762,"Sairio, Bluestocking Network thesis 2009"
"Lowth, Robert",A Short Introduction to English Grammar,1762,"Sairio, Bluestocking Network thesis 2009"
"Priestley, Joseph",The Rudiments of English Grammar,1761,"Sairio, Bluestocking Network thesis 2009"
"Johnson, Samuel",A Dictionary of the English Language,1755,"Sairio, Bluestocking Network thesis 2009"
"Blair, Hugh",Lectures on Rhetoric and Belles Lettres,1783,"Sairio, Bluestocking Network thesis 2009"
"Harris, James",Hermes: or a Philosophical Inquiry Concerning Universal Grammar,1751,"Sairio, Bluestocking Network thesis 2009"
"Montagu, Elizabeth",An Essay on the Writings and Genius of Shakespear,1769,"Sairio, Bluestocking Network thesis 2009"
,A Collection For Improvement of Husbandry and Trade,1660-1750,"Harbor, Birth of the Music Business thesis 2013"
,Athenian Gazette: or Casuistical Mercury,1660-1750,"Harbor, Birth of the Music Business thesis 2013"
,British Journal,1660-1750,"Harbor, Birth of the Music Business thesis 2013"
,British Journal or the Censor,1660-1750,"Harbor, Birth of the Music Business thesis 2013"
,British Mercury,1660-1750,"Harbor, Birth of the Music Business thesis 2013"
,Champion: or Evening Advertisor,1660-1750,"Harbor, Birth of the Music Business thesis 2013"
,Common Sense: Or The Englishman's Journal,1660-1750,"Harbor, Birth of the Music Business thesis 2013"
,Country Journal: or the Craftsman,1660-1750,"Harbor, Birth of the Music Business thesis 2013"
,Daily Advertisor,1660-1750,"Harbor, Birth of the Music Business thesis 2013"
,Daily Courant,1660-1750,"Harbor, Birth of the Music Business thesis 2013"
,Daily Gazetteer,1660-1750,"Harbor, Birth of the Music Business thesis 2013"
,Daily Journal,1660-1750,"Harbor, Birth of the Music Business thesis 2013"
,Daily Post,1660-1750,"Harbor, Birth of the Music Business thesis 2013"
,Dawk's News-Letter,1660-1750,"Harbor, Birth of the Music Business thesis 2013"
,English Post with News Foreign and Domestick,1660-1750,"Harbor, Birth of the Music Business thesis 2013"
,Evening Post,1660-1750,"Harbor, Birth of the Music Business thesis 2013"
,Flying Post: or the Post Master,1660-1750,"Harbor, Birth of the Music Business thesis 2013"
,Fog's Weekly Journal,1660-1750,"Harbor, Birth of the Music Business thesis 2013"
,General Advertiser,1660-1750,"Harbor, Birth of the Music Business thesis 2013"
,General Evening Post (London),1660-1750,"Harbor, Birth of the Music Business thesis 2013"
,Grub Street Journal,1660-1750,"Harbor, Birth of the Music Business thesis 2013"
,Kingdomes Intelligencer,1660-1750,"Harbor, Birth of the Music Business thesis 2013"
,Kingdoms Intelligencer,1660-1750,"Harbor, Birth of the Music Business thesis 2013"
,London Daily Post and General Advertisor,1660-1750,"Harbor, Birth of the Music Business thesis 2013"
,London Evening Post,1660-1750,"Harbor, Birth of the Music Business thesis 2013"
,London Gazette,1660-1750,"Harbor, Birth of the Music Business thesis 2013"
,London Journal,1660-1750,"Harbor, Birth of the Music Business thesis 2013"
,London Post with Intelligence Foreign and Domestick,1660-1750,"Harbor, Birth of the Music Business thesis 2013"
,Loyal Protestant and True Domestick Intelligence,1660-1750,"Harbor, Birth of the Music Business thesis 2013"
,Mercurius Politicus,1660-1750,"Harbor, Birth of the Music Business thesis 2013"
,Mercurius Publicus: Comprising The Sum of Forraign Intelligence,1660-1750,"Harbor, Birth of the Music Business thesis 2013"
,Mist's Weekly Journal,1660-1750,"Harbor, Birth of the Music Business thesis 2013"
,New State of Europe or A True Account of Publick Transactions and Learning,1660-1750,"Harbor, Birth of the Music Business thesis 2013"
,Original Weekly Journal,1660-1750,"Harbor, Birth of the Music Business thesis 2013"
,Parker's Penny Post,1660-1750,"Harbor, Birth of the Music Business thesis 2013"
,Parliamentary Intelligencer,1660-1750,"Harbor, Birth of the Music Business thesis 2013"
,Penny London Morning Advertisor,1660-1750,"Harbor, Birth of the Music Business thesis 2013"
,Post Boy (A. Roper),1660-1750,"Harbor, Birth of the Music Business thesis 2013"
,Publick Occurrences Truly Stated,1660-1750,"Harbor, Birth of the Music Business thesis 2013"
,Read's Weekly Journal: or British Gazetteer,1660-1750,"Harbor, Birth of the Music Business thesis 2013"
,St. James's Evening Post,1660-1750,"Harbor, Birth of the Music Business thesis 2013"
,The English Post,1660-1750,"Harbor, Birth of the Music Business thesis 2013"
,The Evening General Post,1660-1750,"Harbor, Birth of the Music Business thesis 2013"
,The Guardian,1660-1750,"Harbor, Birth of the Music Business thesis 2013"
,The Intelligencer; Published For the Satisfaction and Information of the People,1660-1750,"Harbor, Birth of the Music Business thesis 2013"
,The Post Man: and Historical Account,1660-1750,"Harbor, Birth of the Music Business thesis 2013"
,The Protestant Mercury,1660-1750,"Harbor, Birth of the Music Business thesis 2013"
,The Spectator,1660-1750,"Harbor, Birth of the Music Business thesis 2013"
,The St. James's Post. With the best occurrences foreign and domestick,1660-1750,"Harbor, Birth of the Music Business thesis 2013"
,The Tatler,1660-1750,"Harbor, Birth of the Music Business thesis 2013"
,The Weekly Journal; with Fresh Advices Foreign and Domestick,1660-1750,"Harbor, Birth of the Music Business thesis 2013"
,Universal Journal,1660-1750,"Harbor, Birth of the Music Business thesis 2013"
,Universal Spectator and Weekly Journal,1660-1750,"Harbor, Birth of the Music Business thesis 2013"
,"Weekly Journal: or Saturday's Post, with Fresh advice Foreign and domestick",1660-1750,"Harbor, Birth of the Music Business thesis 2013"
,Weekly Journal; or British Gazetteer being the Freshest advices Foreign and domestick,1660-1750,"Harbor, Birth of the Music Business thesis 2013"
,Weekly Miscellany,1660-1750,"Harbor, Birth of the Music Business thesis 2013"
,Weekly Packet,1660-1750,"Harbor, Birth of the Music Business thesis 2013"
,"Academy of Vocal Music, 'Orders' and Other Documents Relating to the Academy of Vocal Musick 1726-31",1726-1731,"Harbor, Birth of the Music Business thesis 2013"
"Burney, C. D. D.",A Manuscript Index to the Burney Collection of Newspapers [London Newspapers 1603-1817],n.d.,"Harbor, Birth of the Music Business thesis 2013"
,Early English Newspapers [microfilm collection],1978,"Harbor, Birth of the Music Business thesis 2013"
,"McGuinness, R.",Register of Music in London Newspapers 1660-1750 [database],Royal Holloway University of London
,The Burney Collection of Newspapers [digitised],n.d.,"Harbor, Birth of the Music Business thesis 2013"
,Nichols Collection of Newspapers,n.d.,"Harbor, Birth of the Music Business thesis 2013"
"Banister, J.","Musick; or a Parley of Instruments. [Songs, Etc.] the First Part",1676,"Harbor, Birth of the Music Business thesis 2013"
"Addison, J.",The Spectator No. 403,1712,"Harbor, Birth of the Music Business thesis 2013"
Anon.,The Actors Remonstrance,1643,"Harbor, Birth of the Music Business thesis 2013"
Anon.,"Letters from the Academy of Ancient Musick at London, to Sigr Antonio Lotti of Venice: With His Answers and Testimonies",1732,"Harbor, Birth of the Music Business thesis 2013"
"Arber, E. (Ed.)",The Term Catalogues 1668-1709 A.D.; with a Number for Easter Term 1711 A.D.,1903,"Harbor, Birth of the Music Business thesis 2013"
"Ashbee, A.",Records of English Court Music Volume 1 (1660-1685),1986,"Harbor, Birth of the Music Business thesis 2013"
"Ashbee, A.",Records of English Court Music VI (1558-1603),1992,"Harbor, Birth of the Music Business thesis 2013"
"Ashbee, A. et al.",A Biographical Dictionary of English Court Musicians 1485-1714,1998,"Harbor, Birth of the Music Business thesis 2013"
"Avery, E. L. (Ed.)",The London Stage 1660-1800: Part 2: 1700-29,1960,"Harbor, Birth of the Music Business thesis 2013"
"Bliss, P. (Ed.)",Athenae Oxoniensis [Anthony A Wood],1813,"Harbor, Birth of the Music Business thesis 2013"
"Bond, D. F. (Ed.)",The Tatler,1987,"Harbor, Birth of the Music Business thesis 2013"
"Boyce, W.",Cathedral Music (collection in Score),1760-1773,"Harbor, Birth of the Music Business thesis 2013"
"Bray, W. (Ed.)",The Diary of John Evelyn,1901,"Harbor, Birth of the Music Business thesis 2013"
"Burney, C.",A General History of Music from the Earliest Ages to the Present Period,1776-1789,"Harbor, Birth of the Music Business thesis 2013"
"Campbell, R. E. o. L.",The London Tradesman,1747,"Harbor, Birth of the Music Business thesis 2013"
"Cibber, C.",Apology for the Life of Colley Cibber Comedian,1756,"Harbor, Birth of the Music Business thesis 2013"
"Clark, A.",The Life and Times of Anthony Wood,1891-1900,"Harbor, Birth of the Music Business thesis 2013"
"Defoe, D.",A Tour Thro' Great Britain,1724-27,"Harbor, Birth of the Music Business thesis 2013"
"Defoe, D.",The Complete English Tradesman,1726,"Harbor, Birth of the Music Business thesis 2013"
"Diesineer, G.","Instrumental Ayrs in Three, and Four Parts, Two Trebbles, Tenor and Bass",1682,"Harbor, Birth of the Music Business thesis 2013"
"Firth, C. H. & Rait, R. S. S.","Acts and Ordinances of the Interregnum, 1642-1660",1911,"Harbor, Birth of the Music Business thesis 2013"
"Ginger, J. (Ed.)",Handel's Trumpeter: The Diary of John Grano,1998,"Harbor, Birth of the Music Business thesis 2013"
"Hawkins, J.",An Account of the Institution and Progress of the Academy of Ancient Music,1770,"Harbor, Birth of the Music Business thesis 2013"
"Hawkins, J.",A General History of the Science and Practice of Music,1776,"Harbor, Birth of the Music Business thesis 2013"
"Highfill, P. H. et al.","A Biographical Dictionary of Actors, Actresses, Musicians, Dancers, Managers & Other Stage Personnel in London 1660-1800",1973-1991,"Harbor, Birth of the Music Business thesis 2013"
"Hughes, J.","Poems on Several Occasions, with Some Select Essays",1735,"Harbor, Birth of the Music Business thesis 2013"
"Husk, W. H.",An Account of the Musical Xelebrations on St. Cecilia's Day,1857,"Harbor, Birth of the Music Business thesis 2013"
"Johnson, S.",A Dictionary of the English Language,1755,"Harbor, Birth of the Music Business thesis 2013"
"Johnson, S.",The Idler (Universal Chronicle No. 40),1759,"Harbor, Birth of the Music Business thesis 2013"
"Latham, R. & Matthews, W. (Eds.)",The Diary of Samuel Pepys,1995,"Harbor, Birth of the Music Business thesis 2013"
"Lee, S. & Major, D. (Eds.)","A Collection of the Names of the Merchants Living in and About the City of London, 1677",1677,"Harbor, Birth of the Music Business thesis 2013"
"Mace, T.",Musick's Monument,1676,"Harbor, Birth of the Music Business thesis 2013"
"Mattheson, J.",Das Neu-Eroffnete Orchestre,1713,"Harbor, Birth of the Music Business thesis 2013"
"Milhous, J. & Hume, R. D. (Eds.)",Vice Chamberlain Coke's Theatrical Papers 1706-1715,1982,"Harbor, Birth of the Music Business thesis 2013"
"Moreton, A.","Augusta Triumphans: Or, the Way to Make London the Most Flourishing City in the Universe",1729,"Harbor, Birth of the Music Business thesis 2013"
"Morris, C. (Ed.)","The Illustrated Journeys of Celia Fiennes, 1685-c.1712",1995,"Harbor, Birth of the Music Business thesis 2013"
"Mortimer, T.","The Universal Director: Or, the Nobleman and Gentleman's True Guide",1763,"Harbor, Birth of the Music Business thesis 2013"
,Musical Society at the Castle Tavern — The by-Laws of the Musical Society at the Castle-Tavern in Pater Noster Row,1731,"Harbor, Birth of the Music Business thesis 2013"
"Quarrell, W. H. & Mare, M. (Eds.)",London in 1710 from the Tavels of Zacharias Conrac Von Uffenbach,1934,"Harbor, Birth of the Music Business thesis 2013"
"Rand, B. (Ed.)",The Correspondence of George Berkeley and Sir John Percival,1914,"Harbor, Birth of the Music Business thesis 2013"
"Reed, J.",The Retort Courteous; or a Candid Appeal to the Public on the Conduct of Thomas Linley Esq,1787,"Harbor, Birth of the Music Business thesis 2013"
"Rylands, W. H. (Ed.)",The Book of the Fundamental Constitutions and Orders of the Philo Musicae Et Architecturae Societas London 1725-1727,1900,"Harbor, Birth of the Music Business thesis 2013"
"Scouten, A. H.",The London Stage 1660-1800: Part 3: 1729-1747,1960,"Harbor, Birth of the Music Business thesis 2013"
"Smith, A.",An Inquiry into the Nature and Causes of the Wealth of Nations,1776,"Harbor, Birth of the Music Business thesis 2013"
"Stone, G. W. Jr.",The London Stage 1660-1800: Part 4: 1747-1776,1962,"Harbor, Birth of the Music Business thesis 2013"
"Strype, J. (Ed.)",A Survey of the Cities of London and Westminster,1720,"Harbor, Birth of the Music Business thesis 2013"
"Van Lennep, W. (Ed.)",The London Stage 1660-1800: Part 1: 1660-1700,1965,"Harbor, Birth of the Music Business thesis 2013"
"Van Lennep, W. et al. (Eds.)","The London Stage 1660-1800: A Calendar of Plays, Entertainments and Afterpieces [complete]",1960-1968,"Harbor, Birth of the Music Business thesis 2013"
"Vanderlint, J.","Money Answers All Things; or, an Essay to Make Money Sufficiently Plentiful",1734,"Harbor, Birth of the Music Business thesis 2013"
"Ward, E.","A Compleat and Humorous Account of All the Remarkable Clubs and Societies in the Cities of London and Westminster""",1745,"Harbor, Birth of the Music Business thesis 2013"
"Wilson, J.",Roger North on Music: Being a Selection from His Essays Written During the Years C.1695-1728,1959,"Harbor, Birth of the Music Business thesis 2013"
"Jordan, R. & Love, H. (Eds.)",The Works of Thomas Southerne,1988,"Harbor, Birth of the Music Business thesis 2013"
"Shute, J. D.",Anthony a Wood and His Manuscript Wood D 19(4) at the Bodleian Library Oxford: An Annotated Transcription,n.d.,"Harbor, Birth of the Music Business thesis 2013"
"Venn, J. A. (Ed.)",Alumni Cantabrigienses,1922-54,"Harbor, Birth of the Music Business thesis 2013"
"Williams, C. F. A.",A Short Historical Account of the Degrees in Music at Oxford and Cambridge,1894,"Harbor, Birth of the Music Business thesis 2013"
"Chapone, Hester","Letters on the Improvement of the Mind, 2 vols",1773,"McCartney, BJ vol 17 (2020)"
"Fordyce, James","Sermons to Young Women, 2 vols",1766,"McCartney, BJ vol 17 (2020)"
"Gregory, John","A Father's Legacy to his Daughters",1774,"McCartney, BJ vol 17 (2020)"
"Hastings, Warren","Memoirs Relative to the State of India",1787,"Wallace, BJ vol 15 (2018)"
"Holwell, John Zephaniah","A Genuine Narrative of the Deplorable Deaths...Black Hole",1758,"Wallace, BJ vol 15 (2018)"
"Bolts, William","Considerations on India Affairs",1772,"Wallace, BJ vol 15 (2018)"
"Macaulay, Thomas Babington","Essay on Warren Hastings",1841,"Wallace, BJ vol 15 (2018)"
"Campbell, R.","The London Tradesman",1747,"Fleming, BJ vol 14 (2017)"
"Burney, Frances","Holograph Notebooks: Themes in French 1802-1806 (4 vols MS Berg NYPL)",1806,"Gemmill, BJ vol 12 (2012)"
"Piozzi, Hester Lynch Thrale","Thraliana: The Diary 1776-1809",1942,"Zionkowski, BJ vol 16 (2019)"
"Cradock, Joseph","Literary and Miscellaneous Memoirs, 4 vols",1828,"Hudson, BJ vol 16 (2019)"
"Hall, D.G.E.","Henry Burney: A Political Biography",1974,"Henry Burney agent research (OUP/SOAS; based on Cambridge RCMS 65)"
"Vajiranana National Library","The Burney Papers, 5 vols",1914,"Henry Burney agent research (Bangkok; primary source edition of Siam mission)"
"Burney, Henry","Notice of Pugan, the Ancient Capital of the Burmese Empire (JASB vol 4)",1835,"Henry Burney agent research"
"Bayfield, G.T. / Burney, Henry","Historical Review of the Political Relations between British India and Ava",1835,"Henry Burney agent research (Calcutta: Samuel Smith; 75pp)"
"Firminger, Walter K.","Madame D'Arblay and Calcutta (Bengal Past and Present IX/II)",1914,"RTB agent research (Archive.org: in.ernet.dli.2015.32678)"
"Manwaring, G.E.","My Friend the Admiral: Life of Rear-Admiral James Burney",1931,"James Burney agent research (London: Routledge; 313pp)"
"Hooper, Beverley (ed.)","With Captain James Cook in the Antarctic and Pacific: Private Journal of James Burney",2007,"James Burney agent research (NLA)"
"Broome, Ralph","Letters of Simkin the Second to his dear brother in Wales",1788,"Broome agent research (Archive.org: lettersofsimkins00brooiala)"
"Broome, Ralph","An Elucidation of the Articles of Impeachment preferred against Warren Hastings",1790,"Broome agent research (Google Books: 38FeAAAAcAAJ; HathiTrust: 100166621)"
"Clark, Lorna (ed.)","The Letters of Sarah Harriet Burney",1997,"James Burney agent research (U of Georgia Press)"
"Clark, Lorna (ed.)","Letters of Dr Charles Burney, vol. 2 (1785-1793)",2014,"RTB agent research — likely contains letters about Richard's dispatch to India"
"Chevalier, Noel","Redeeming the Nabob: Frances Burney, Warren Hastings, and A Busy Day (BJ vol 2)",1999,"Wider Burney-Asia agent research"
"Bolton, Betsy","Imperial Sensibilities, Colonial Ambivalence: Edmund Burke and Frances Burney (ELH 72:4)",2005,"Wider Burney-Asia agent research (Project MUSE)"
"Zerne, Lori Halvorsen","Having a Lesson of Attention from Omai: Frances Burney and Racial Difference (BJ vol 10)",2010,"Wider Burney-Asia agent research"
"Blackmore, Thuang","Catalogue of the Burney Parabaiks in the India Office Library",1985,"Wider Burney-Asia agent research (BL IOL)"
"Burney, Charles Sr","Holograph report on forming a musical band for Lord Macartney's Chinese Embassy",1792,"Wider Burney-Asia agent research (MS at NYPL Berg)"
"Frances Burney's A Busy Day and the Family Business (RAEI vol 40)",,"2024","Wider Burney-Asia agent research (open access: rua.ua.es)"
